# board	channel	time[ps]	E	E_calib	E_short	Flag	board	channel	time[ps]	E	E_calib	E_short	Flag
0.00	1.00	245853420044000.00	543.00	575.31	53.00	nan	0.00	0.00	245853420064000.00	80.00	56.09	15.00	nan
0.00	1.00	245896433928000.00	258.00	273.35	32.00	nan	0.00	0.00	245896433936000.00	117.00	82.03	15.00	nan
0.00	1.00	245902379364000.00	522.00	553.06	52.00	nan	0.00	0.00	245902379376000.00	135.00	94.65	20.00	nan
0.00	1.00	246163997556000.00	340.00	360.23	39.00	nan	0.00	0.00	246163997560000.00	167.00	117.09	21.00	nan
0.00	0.00	246165042660000.00	359.00	251.71	37.00	nan	0.00	1.00	246165042668000.00	220.00	233.09	28.00	nan
0.00	1.00	246191461800000.00	582.00	616.63	51.00	nan	0.00	0.00	246191461816000.00	106.00	74.32	15.00	nan
0.00	1.00	246212446484000.00	630.00	667.49	63.00	nan	0.00	0.00	246212446496000.00	207.00	145.14	27.00	nan
0.00	0.00	246213093740000.00	180.00	126.20	22.00	nan	0.00	1.00	246213093752000.00	88.00	93.24	17.00	nan
0.00	1.00	246294849836000.00	301.00	318.91	29.00	nan	0.00	0.00	246294849844000.00	116.00	81.33	13.00	nan
0.00	1.00	246376547304000.00	592.00	627.22	54.00	nan	0.00	0.00	246376547316000.00	115.00	80.63	15.00	nan
0.00	0.00	246385746300000.00	238.00	166.87	27.00	nan	0.00	1.00	246385746300000.00	431.00	456.64	52.00	nan
0.00	1.00	246492610276000.00	414.00	438.63	44.00	nan	0.00	0.00	246492610284000.00	107.00	75.02	17.00	nan
0.00	1.00	246524875176000.00	388.00	411.09	45.00	nan	0.00	0.00	246524875176000.00	402.00	281.86	38.00	nan
0.00	1.00	246632773672000.00	409.00	433.34	42.00	nan	0.00	0.00	246632773676000.00	334.00	234.18	34.00	nan
0.00	1.00	246644776464000.00	555.00	588.02	50.00	nan	0.00	0.00	246644776476000.00	163.00	114.29	25.00	nan
0.00	1.00	246751750652000.00	325.00	344.34	43.00	nan	0.00	0.00	246751750656000.00	109.00	76.42	15.00	nan
0.00	1.00	246774064716000.00	611.00	647.36	58.00	nan	0.00	0.00	246774064736000.00	55.00	38.56	9.00	nan
0.00	1.00	246791703472000.00	390.00	413.20	43.00	nan	0.00	0.00	246791703476000.00	243.00	170.38	27.00	nan
0.00	0.00	246794924088000.00	276.00	193.51	35.00	nan	0.00	1.00	246794924092000.00	185.00	196.01	24.00	nan
0.00	0.00	246862995232000.00	563.00	394.74	50.00	nan	0.00	1.00	246862995240000.00	184.00	194.95	27.00	nan
0.00	0.00	246862995856000.00	51.00	35.76	20.00	nan	0.00	1.00	246862995952000.00	14.00	14.83	9.00	nan
0.00	1.00	246875209436000.00	605.00	641.00	57.00	nan	0.00	0.00	246875209460000.00	72.00	50.48	14.00	nan
0.00	1.00	246883988128000.00	402.00	425.92	46.00	nan	0.00	0.00	246883988132000.00	281.00	197.02	33.00	nan
0.00	0.00	246909894496000.00	277.00	194.22	25.00	nan	0.00	1.00	246909894524000.00	68.00	72.05	15.00	nan
0.00	1.00	247117121980000.00	212.00	224.61	25.00	nan	0.00	0.00	247117121980000.00	226.00	158.46	26.00	nan
0.00	1.00	247259185416000.00	312.00	330.56	38.00	nan	0.00	0.00	247259185428000.00	76.00	53.29	13.00	nan
0.00	1.00	247265822956000.00	318.00	336.92	39.00	nan	0.00	0.00	247265822964000.00	147.00	103.07	19.00	nan
0.00	0.00	247290013624000.00	438.00	307.10	43.00	nan	0.00	1.00	247290013648000.00	77.00	81.58	19.00	nan
0.00	1.00	247299042320000.00	151.00	159.99	19.00	nan	0.00	0.00	247299042324000.00	140.00	98.16	19.00	nan
0.00	1.00	247353145916000.00	339.00	359.17	40.00	nan	0.00	0.00	247353145924000.00	101.00	70.82	17.00	nan
0.00	1.00	247361499292000.00	177.00	187.53	22.00	nan	0.00	0.00	247361499356000.00	47.00	32.95	22.00	nan
0.00	1.00	247383434272000.00	236.00	250.04	32.00	nan	0.00	0.00	247383434280000.00	155.00	108.68	20.00	nan
0.00	1.00	247387187448000.00	583.00	617.69	60.00	nan	0.00	0.00	247387187460000.00	68.00	47.68	12.00	nan
0.00	0.00	247516294164000.00	425.00	297.98	42.00	nan	0.00	1.00	247516294168000.00	268.00	283.95	34.00	nan
0.00	1.00	247656979956000.00	561.00	594.38	55.00	nan	0.00	0.00	247656980036000.00	29.00	20.33	12.00	nan
0.00	1.00	247730928460000.00	336.00	355.99	34.00	nan	0.00	0.00	247730928468000.00	170.00	119.19	21.00	nan
0.00	1.00	247748948192000.00	268.00	283.95	32.00	nan	0.00	0.00	247748948192000.00	217.00	152.15	24.00	nan
0.00	1.00	247899042604000.00	570.00	603.91	56.00	nan	0.00	0.00	247899042616000.00	162.00	113.58	19.00	nan
0.00	1.00	248167818328000.00	105.00	111.25	17.00	nan	0.00	0.00	248167818404000.00	891.00	624.72	69.00	nan
0.00	1.00	248262259108000.00	419.00	443.93	48.00	nan	0.00	0.00	248262259152000.00	41.00	28.75	14.00	nan
0.00	1.00	248342530948000.00	238.00	252.16	30.00	nan	0.00	0.00	248342530952000.00	164.00	114.99	24.00	nan
0.00	1.00	248347376624000.00	598.00	633.58	56.00	nan	0.00	0.00	248347376648000.00	80.00	56.09	12.00	nan
0.00	1.00	248349816860000.00	583.00	617.69	61.00	nan	0.00	0.00	248349816868000.00	114.00	79.93	17.00	nan
0.00	1.00	248372850844000.00	564.00	597.56	58.00	nan	0.00	0.00	248372850864000.00	71.00	49.78	14.00	nan
0.00	1.00	248471296088000.00	523.00	554.12	50.00	nan	0.00	0.00	248471296104000.00	120.00	84.14	19.00	nan
0.00	1.00	248661515928000.00	412.00	436.51	43.00	nan	0.00	0.00	248661515932000.00	203.00	142.33	24.00	nan
0.00	0.00	248722081384000.00	590.00	413.67	56.00	nan	0.00	1.00	248722081400000.00	141.00	149.39	22.00	nan
0.00	0.00	248754752208000.00	217.00	152.15	32.00	nan	0.00	1.00	248754752212000.00	196.00	207.66	27.00	nan
0.00	1.00	248851461748000.00	525.00	556.24	58.00	nan	0.00	0.00	248851461756000.00	188.00	131.81	22.00	nan
0.00	1.00	248882458964000.00	282.00	298.78	29.00	nan	0.00	0.00	248882458972000.00	171.00	119.89	23.00	nan
0.00	1.00	248902293180000.00	337.00	357.05	42.00	nan	0.00	0.00	248902293188000.00	106.00	74.32	18.00	nan
0.00	1.00	248931055444000.00	534.00	565.77	58.00	nan	0.00	0.00	248931055452000.00	179.00	125.50	28.00	nan
0.00	1.00	248967611684000.00	411.00	435.45	50.00	nan	0.00	0.00	248967611688000.00	246.00	172.48	29.00	nan
0.00	0.00	248970600648000.00	469.00	328.83	43.00	nan	0.00	1.00	248970600656000.00	188.00	199.19	27.00	nan
0.00	1.00	249089392208000.00	576.00	610.27	60.00	nan	0.00	0.00	249089392228000.00	86.00	60.30	13.00	nan
0.00	0.00	249116750148000.00	82.00	57.49	12.00	nan	0.00	1.00	249116750152000.00	92.00	97.47	19.00	nan
0.00	0.00	249147619508000.00	290.00	203.33	28.00	nan	0.00	1.00	249147619508000.00	481.00	509.62	52.00	nan
0.00	1.00	249192229816000.00	614.00	650.53	64.00	nan	0.00	0.00	249192229836000.00	65.00	45.57	11.00	nan
0.00	0.00	249215436196000.00	506.00	354.78	50.00	nan	0.00	1.00	249215436204000.00	168.00	178.00	22.00	nan
0.00	1.00	249287434084000.00	589.00	624.05	56.00	nan	0.00	0.00	249287434100000.00	80.00	56.09	11.00	nan
0.00	0.00	249350894916000.00	194.00	136.02	22.00	nan	0.00	1.00	249350894916000.00	287.00	304.08	34.00	nan
0.00	1.00	249389127556000.00	658.00	697.15	68.00	nan	0.00	0.00	249389127576000.00	33.00	23.14	8.00	nan
0.00	1.00	249405201476000.00	126.00	133.50	21.00	nan	0.00	0.00	249405201488000.00	63.00	44.17	13.00	nan
0.00	1.00	249418339232000.00	495.00	524.45	51.00	nan	0.00	0.00	249418339236000.00	206.00	144.44	23.00	nan
0.00	1.00	249488490868000.00	352.00	372.94	41.00	nan	0.00	0.00	249488490884000.00	61.00	42.77	12.00	nan
0.00	0.00	249598820060000.00	431.00	302.19	44.00	nan	0.00	1.00	249598820064000.00	290.00	307.25	33.00	nan
0.00	1.00	249610479272000.00	514.00	544.58	61.00	nan	0.00	0.00	249610479280000.00	103.00	72.22	17.00	nan
0.00	0.00	249615461624000.00	124.00	86.94	15.00	nan	0.00	1.00	249615461636000.00	109.00	115.49	22.00	nan
0.00	0.00	249689849360000.00	753.00	527.96	63.00	nan	0.00	1.00	249689849376000.00	157.00	166.34	24.00	nan
0.00	1.00	249694469888000.00	411.00	435.45	46.00	nan	0.00	0.00	249694469912000.00	46.00	32.25	10.00	nan
0.00	1.00	249842050940000.00	367.00	388.84	44.00	nan	0.00	0.00	249842050944000.00	109.00	76.42	15.00	nan
0.00	0.00	249906369828000.00	184.00	129.01	19.00	nan	0.00	1.00	249906369828000.00	217.00	229.91	33.00	nan
0.00	0.00	249988665768000.00	1825.00	1279.58	136.00	nan	0.00	1.00	249988665772000.00	348.00	368.71	36.00	nan
0.00	1.00	250009684744000.00	581.00	615.57	50.00	nan	0.00	0.00	250009684756000.00	127.00	89.04	19.00	nan
0.00	1.00	250081982108000.00	621.00	657.95	63.00	nan	0.00	0.00	250081982140000.00	37.00	25.94	10.00	nan
0.00	0.00	250091851264000.00	487.00	341.45	44.00	nan	0.00	1.00	250091851340000.00	58.00	61.45	21.00	nan
0.00	0.00	250250924264000.00	162.00	113.58	20.00	nan	0.00	1.00	250250924264000.00	205.00	217.20	28.00	nan
0.00	1.00	250334591768000.00	478.00	506.44	50.00	nan	0.00	0.00	250334591796000.00	64.00	44.87	13.00	nan
0.00	1.00	250412966372000.00	2480.00	2627.56	176.00	nan	0.00	0.00	250412966384000.00	256.00	179.49	27.00	nan
0.00	1.00	250518364356000.00	334.00	353.87	37.00	nan	0.00	0.00	250518364360000.00	239.00	167.57	30.00	nan
0.00	0.00	250555773596000.00	306.00	214.55	30.00	nan	0.00	1.00	250555773608000.00	159.00	168.46	22.00	nan
0.00	0.00	250698501144000.00	405.00	283.96	45.00	nan	0.00	1.00	250698501176000.00	112.00	118.66	25.00	nan
0.00	1.00	250708129284000.00	602.00	637.82	60.00	nan	0.00	0.00	250708129292000.00	159.00	111.48	20.00	nan
0.00	1.00	250766275920000.00	169.00	179.06	21.00	nan	0.00	0.00	250766275924000.00	101.00	70.82	17.00	nan
0.00	0.00	250831919160000.00	325.00	227.87	38.00	nan	0.00	1.00	250831919192000.00	100.00	105.95	24.00	nan
0.00	1.00	250882754264000.00	477.00	505.38	54.00	nan	0.00	0.00	250882754268000.00	322.00	225.77	33.00	nan
0.00	1.00	250882754796000.00	72.00	76.28	30.00	nan	0.00	0.00	250882754840000.00	36.00	25.24	13.00	nan
0.00	0.00	250888311952000.00	255.00	178.79	30.00	nan	0.00	1.00	250888311952000.00	251.00	265.94	35.00	nan
0.00	0.00	250896460616000.00	202.00	141.63	25.00	nan	0.00	1.00	250896460620000.00	234.00	247.92	31.00	nan
0.00	0.00	250940358592000.00	158.00	110.78	17.00	nan	0.00	1.00	250940358600000.00	167.00	176.94	29.00	nan
0.00	0.00	250965479960000.00	160.00	112.18	17.00	nan	0.00	1.00	250965479972000.00	135.00	143.03	24.00	nan
0.00	1.00	251074759232000.00	453.00	479.95	50.00	nan	0.00	0.00	251074759268000.00	44.00	30.85	13.00	nan
0.00	0.00	251082827756000.00	1601.00	1122.53	125.00	nan	0.00	1.00	251082827764000.00	176.00	186.47	25.00	nan
0.00	0.00	251119676992000.00	232.00	162.66	27.00	nan	0.00	1.00	251119677008000.00	91.00	96.41	20.00	nan
0.00	1.00	251177031200000.00	590.00	625.11	60.00	nan	0.00	0.00	251177031216000.00	116.00	81.33	17.00	nan
0.00	0.00	251242709200000.00	298.00	208.94	33.00	nan	0.00	1.00	251242709216000.00	109.00	115.49	20.00	nan
0.00	1.00	251282460004000.00	175.00	185.41	23.00	nan	0.00	0.00	251282460004000.00	128.00	89.75	16.00	nan
0.00	0.00	251356108576000.00	197.00	138.12	28.00	nan	0.00	1.00	251356108584000.00	125.00	132.44	18.00	nan
0.00	1.00	251441882256000.00	585.00	619.81	58.00	nan	0.00	0.00	251441882268000.00	103.00	72.22	17.00	nan
0.00	0.00	251542331792000.00	504.00	353.38	47.00	nan	0.00	1.00	251542331796000.00	336.00	355.99	40.00	nan
0.00	0.00	251644134740000.00	453.00	317.62	43.00	nan	0.00	1.00	251644134764000.00	99.00	104.89	17.00	nan
0.00	1.00	251654282900000.00	531.00	562.60	63.00	nan	0.00	0.00	251654282908000.00	138.00	96.76	22.00	nan
0.00	1.00	251798357100000.00	437.00	463.00	50.00	nan	0.00	0.00	251798357104000.00	310.00	217.35	35.00	nan
0.00	0.00	251861772428000.00	511.00	358.28	49.00	nan	0.00	1.00	251861772440000.00	138.00	146.21	21.00	nan
0.00	0.00	251966273628000.00	479.00	335.85	45.00	nan	0.00	1.00	251966273632000.00	301.00	318.91	39.00	nan
0.00	1.00	251990092676000.00	548.00	580.61	61.00	nan	0.00	0.00	251990092684000.00	147.00	103.07	22.00	nan
0.00	1.00	252004389808000.00	532.00	563.65	48.00	nan	0.00	0.00	252004389816000.00	192.00	134.62	23.00	nan
0.00	0.00	252040922572000.00	112.00	78.53	15.00	nan	0.00	1.00	252040922580000.00	106.00	112.31	16.00	nan
0.00	0.00	252123492672000.00	659.00	462.05	60.00	nan	0.00	1.00	252123492684000.00	152.00	161.04	26.00	nan
0.00	0.00	252166534356000.00	513.00	359.69	55.00	nan	0.00	1.00	252166534376000.00	190.00	201.31	33.00	nan
0.00	1.00	252191177208000.00	395.00	418.50	43.00	nan	0.00	0.00	252191177220000.00	115.00	80.63	18.00	nan
0.00	0.00	252285891640000.00	60.00	42.07	13.00	nan	0.00	1.00	252285891648000.00	99.00	104.89	26.00	nan
0.00	0.00	252348722564000.00	226.00	158.46	29.00	nan	0.00	1.00	252348722564000.00	225.00	238.39	29.00	nan
0.00	1.00	252361554700000.00	637.00	674.90	54.00	nan	0.00	0.00	252361554728000.00	48.00	33.65	11.00	nan
0.00	0.00	252362417216000.00	198.00	138.83	25.00	nan	0.00	1.00	252362417240000.00	121.00	128.20	26.00	nan
0.00	1.00	252412101448000.00	249.00	263.82	25.00	nan	0.00	0.00	252412101460000.00	79.00	55.39	14.00	nan
0.00	1.00	252413124920000.00	600.00	635.70	61.00	nan	0.00	0.00	252413124944000.00	58.00	40.67	14.00	nan
0.00	0.00	252513038328000.00	511.00	358.28	45.00	nan	0.00	1.00	252513038332000.00	354.00	375.06	43.00	nan
0.00	1.00	252571647108000.00	180.00	190.71	29.00	nan	0.00	0.00	252571647112000.00	96.00	67.31	18.00	nan
0.00	0.00	252591267616000.00	207.00	145.14	22.00	nan	0.00	1.00	252591267620000.00	199.00	210.84	27.00	nan
0.00	1.00	252627700000000.00	484.00	512.80	59.00	nan	0.00	0.00	252627700004000.00	218.00	152.85	22.00	nan
0.00	0.00	252757797308000.00	275.00	192.81	26.00	nan	0.00	1.00	252757797316000.00	215.00	227.79	29.00	nan
0.00	1.00	252758253548000.00	607.00	643.12	56.00	nan	0.00	0.00	252758253564000.00	60.00	42.07	12.00	nan
0.00	0.00	252828997196000.00	637.00	446.63	58.00	nan	0.00	1.00	252828997208000.00	139.00	147.27	21.00	nan
0.00	1.00	252843551756000.00	528.00	559.42	58.00	nan	0.00	0.00	252843551764000.00	135.00	94.65	19.00	nan
0.00	1.00	252847890572000.00	916.00	970.50	93.00	nan	0.00	0.00	252847890580000.00	163.00	114.29	21.00	nan
0.00	1.00	252899076956000.00	424.00	449.23	47.00	nan	0.00	0.00	252899076956000.00	392.00	274.85	38.00	nan
0.00	0.00	252910589116000.00	111.00	77.83	17.00	nan	0.00	1.00	252910589124000.00	112.00	118.66	21.00	nan
0.00	1.00	252964013656000.00	560.00	593.32	67.00	nan	0.00	0.00	252964013692000.00	43.00	30.15	13.00	nan
0.00	1.00	253038961432000.00	175.00	185.41	22.00	nan	0.00	0.00	253038961436000.00	200.00	140.23	22.00	nan
0.00	1.00	253087775920000.00	407.00	431.22	54.00	nan	0.00	0.00	253087775928000.00	106.00	74.32	14.00	nan
0.00	0.00	253122527596000.00	466.00	326.73	51.00	nan	0.00	1.00	253122527600000.00	200.00	211.90	28.00	nan
0.00	1.00	253155358620000.00	671.00	710.92	65.00	nan	0.00	0.00	253155358636000.00	88.00	61.70	15.00	nan
0.00	1.00	253192224884000.00	727.00	770.26	56.00	nan	0.00	0.00	253192224896000.00	238.00	166.87	29.00	nan
0.00	1.00	253328349468000.00	653.00	691.85	64.00	nan	0.00	0.00	253328349472000.00	362.00	253.81	39.00	nan
0.00	1.00	253347645404000.00	163.00	172.70	25.00	nan	0.00	0.00	253347645428000.00	49.00	34.36	22.00	nan
0.00	1.00	253366931864000.00	343.00	363.41	42.00	nan	0.00	0.00	253366931872000.00	80.00	56.09	12.00	nan
0.00	0.00	253424030140000.00	274.00	192.11	26.00	nan	0.00	1.00	253424030148000.00	183.00	193.89	21.00	nan
0.00	1.00	253465531980000.00	106.00	112.31	22.00	nan	0.00	0.00	253465532000000.00	50.00	35.06	15.00	nan
0.00	0.00	253495639664000.00	169.00	118.49	21.00	nan	0.00	1.00	253495639700000.00	84.00	89.00	21.00	nan
0.00	1.00	253495741088000.00	167.00	176.94	26.00	nan	0.00	0.00	253495741104000.00	91.00	63.80	17.00	nan
0.00	1.00	253558659352000.00	535.00	566.83	59.00	nan	0.00	0.00	253558659356000.00	201.00	140.93	24.00	nan
0.00	1.00	253586694960000.00	649.00	687.62	62.00	nan	0.00	0.00	253586695040000.00	250.00	175.28	28.00	nan
0.00	1.00	253639113996000.00	181.00	191.77	26.00	nan	0.00	0.00	253639114000000.00	117.00	82.03	15.00	nan
0.00	1.00	253811953096000.00	283.00	299.84	35.00	nan	0.00	0.00	253811953096000.00	199.00	139.53	22.00	nan
0.00	1.00	253823849456000.00	505.00	535.05	58.00	nan	0.00	0.00	253823849460000.00	212.00	148.64	24.00	nan
0.00	1.00	253908924232000.00	538.00	570.01	56.00	nan	0.00	0.00	253908924240000.00	136.00	95.36	21.00	nan
0.00	1.00	254061277408000.00	409.00	433.34	43.00	nan	0.00	0.00	254061277412000.00	99.00	69.41	14.00	nan
0.00	1.00	254114922928000.00	527.00	558.36	59.00	nan	0.00	0.00	254114922944000.00	70.00	49.08	11.00	nan
0.00	1.00	254150273484000.00	333.00	352.81	36.00	nan	0.00	0.00	254150273504000.00	67.00	46.98	12.00	nan
0.00	0.00	254196459452000.00	1821.00	1276.78	141.00	nan	0.00	1.00	254196459452000.00	662.00	701.39	57.00	nan
0.00	1.00	254396949648000.00	574.00	608.15	55.00	nan	0.00	0.00	254396949668000.00	105.00	73.62	16.00	nan
0.00	1.00	254407543028000.00	557.00	590.14	52.00	nan	0.00	0.00	254407543040000.00	88.00	61.70	14.00	nan
0.00	1.00	254445532256000.00	611.00	647.36	68.00	nan	0.00	0.00	254445532272000.00	98.00	68.71	19.00	nan
0.00	0.00	254524707980000.00	224.00	157.06	23.00	nan	0.00	1.00	254524707984000.00	199.00	210.84	25.00	nan
0.00	0.00	254674575480000.00	472.00	330.94	41.00	nan	0.00	1.00	254674575480000.00	421.00	446.05	47.00	nan
0.00	1.00	254675571516000.00	593.00	628.28	56.00	nan	0.00	0.00	254675571532000.00	99.00	69.41	16.00	nan
0.00	1.00	254725065496000.00	318.00	336.92	38.00	nan	0.00	0.00	254725065512000.00	89.00	62.40	15.00	nan
0.00	1.00	254757154944000.00	420.00	444.99	42.00	nan	0.00	0.00	254757154956000.00	165.00	115.69	20.00	nan
0.00	0.00	254770090448000.00	60.00	42.07	12.00	nan	0.00	1.00	254770090448000.00	88.00	93.24	22.00	nan
0.00	1.00	254784250944000.00	553.00	585.90	51.00	nan	0.00	0.00	254784250960000.00	125.00	87.64	21.00	nan
0.00	1.00	254961199096000.00	554.00	586.96	49.00	nan	0.00	0.00	254961199112000.00	89.00	62.40	14.00	nan
0.00	0.00	254963415740000.00	354.00	248.20	34.00	nan	0.00	1.00	254963415744000.00	247.00	261.70	32.00	nan
0.00	0.00	254986982872000.00	422.00	295.88	41.00	nan	0.00	1.00	254986982876000.00	365.00	386.72	38.00	nan
0.00	0.00	255008732108000.00	59.00	41.37	23.00	nan	0.00	1.00	255008732180000.00	368.00	389.90	39.00	nan
0.00	0.00	255019771460000.00	1162.00	814.73	92.00	nan	0.00	1.00	255019771464000.00	245.00	259.58	28.00	nan
0.00	0.00	255108465248000.00	784.00	549.69	61.00	nan	0.00	1.00	255108465272000.00	135.00	143.03	24.00	nan
0.00	1.00	255164459592000.00	829.00	878.33	77.00	nan	0.00	0.00	255164459596000.00	850.00	595.97	79.00	nan
0.00	1.00	255208012124000.00	1430.00	1515.09	138.00	nan	0.00	0.00	255208012144000.00	93.00	65.21	13.00	nan
0.00	1.00	255256334676000.00	210.00	222.50	30.00	nan	0.00	0.00	255256334696000.00	62.00	43.47	12.00	nan
0.00	1.00	255291196472000.00	582.00	616.63	56.00	nan	0.00	0.00	255291196484000.00	127.00	89.04	21.00	nan
0.00	0.00	255343280124000.00	566.00	396.85	54.00	nan	0.00	1.00	255343280128000.00	216.00	228.85	28.00	nan
0.00	0.00	255353346924000.00	484.00	339.35	46.00	nan	0.00	1.00	255353346944000.00	116.00	122.90	19.00	nan
0.00	1.00	255370427980000.00	355.00	376.12	40.00	nan	0.00	0.00	255370427984000.00	207.00	145.14	24.00	nan
0.00	1.00	255413088852000.00	329.00	348.58	35.00	nan	0.00	0.00	255413088852000.00	504.00	353.38	53.00	nan
0.00	1.00	255433422276000.00	962.00	1019.24	101.00	nan	0.00	0.00	255433422288000.00	208.00	145.84	23.00	nan
0.00	1.00	255462859044000.00	568.00	601.80	57.00	nan	0.00	0.00	255462859048000.00	164.00	114.99	22.00	nan
0.00	1.00	255509012360000.00	275.00	291.36	31.00	nan	0.00	0.00	255509012364000.00	142.00	99.56	16.00	nan
0.00	0.00	255528080636000.00	134.00	93.95	20.00	nan	0.00	1.00	255528080664000.00	70.00	74.17	16.00	nan
0.00	1.00	255673504980000.00	571.00	604.98	57.00	nan	0.00	0.00	255673504992000.00	116.00	81.33	16.00	nan
0.00	1.00	255736155768000.00	520.00	550.94	54.00	nan	0.00	0.00	255736155780000.00	135.00	94.65	19.00	nan
0.00	1.00	255751336604000.00	587.00	621.93	63.00	nan	0.00	0.00	255751336616000.00	129.00	90.45	16.00	nan
0.00	1.00	255829660064000.00	595.00	630.40	62.00	nan	0.00	0.00	255829660116000.00	46.00	32.25	18.00	nan
0.00	1.00	255933458968000.00	361.00	382.48	38.00	nan	0.00	0.00	255933458984000.00	89.00	62.40	13.00	nan
0.00	1.00	255956002960000.00	592.00	627.22	55.00	nan	0.00	0.00	255956002976000.00	93.00	65.21	13.00	nan
0.00	1.00	256023050524000.00	524.00	555.18	58.00	nan	0.00	0.00	256023050528000.00	183.00	128.31	21.00	nan
0.00	1.00	256140140200000.00	317.00	335.86	37.00	nan	0.00	0.00	256140140204000.00	140.00	98.16	17.00	nan
0.00	0.00	256207958816000.00	507.00	355.48	52.00	nan	0.00	1.00	256207958820000.00	326.00	345.40	36.00	nan
0.00	0.00	256286687144000.00	398.00	279.05	41.00	nan	0.00	1.00	256286687156000.00	157.00	166.34	23.00	nan
0.00	0.00	256306895948000.00	179.00	125.50	21.00	nan	0.00	1.00	256306895948000.00	171.00	181.18	27.00	nan
0.00	0.00	256390364568000.00	327.00	229.27	41.00	nan	0.00	1.00	256390364568000.00	278.00	294.54	35.00	nan
0.00	0.00	256508677764000.00	527.00	369.50	49.00	nan	0.00	1.00	256508677764000.00	659.00	698.21	72.00	nan
0.00	1.00	256530138432000.00	546.00	578.49	53.00	nan	0.00	0.00	256530138452000.00	64.00	44.87	12.00	nan
0.00	1.00	256552456156000.00	317.00	335.86	38.00	nan	0.00	0.00	256552456160000.00	158.00	110.78	27.00	nan
0.00	1.00	256578472012000.00	540.00	572.13	47.00	nan	0.00	0.00	256578472024000.00	139.00	97.46	19.00	nan
0.00	1.00	256660549796000.00	437.00	463.00	47.00	nan	0.00	0.00	256660549796000.00	297.00	208.24	27.00	nan
0.00	1.00	256660550332000.00	87.00	92.18	33.00	nan	0.00	0.00	256660550400000.00	24.00	16.83	15.00	nan
0.00	1.00	256775203496000.00	374.00	396.25	41.00	nan	0.00	0.00	256775203500000.00	207.00	145.14	24.00	nan
0.00	1.00	256863730096000.00	517.00	547.76	50.00	nan	0.00	0.00	256863730120000.00	53.00	37.16	11.00	nan
0.00	1.00	256947671592000.00	571.00	604.98	53.00	nan	0.00	0.00	256947671604000.00	116.00	81.33	18.00	nan
0.00	0.00	256955849124000.00	624.00	437.51	56.00	nan	0.00	1.00	256955849136000.00	205.00	217.20	33.00	nan
0.00	0.00	257008826864000.00	618.00	433.31	50.00	nan	0.00	1.00	257008826872000.00	261.00	276.53	33.00	nan
0.00	0.00	257017323488000.00	404.00	283.26	38.00	nan	0.00	1.00	257017323488000.00	237.00	251.10	23.00	nan
0.00	0.00	257017324112000.00	32.00	22.44	16.00	nan	0.00	1.00	257017324116000.00	30.00	31.79	13.00	nan
